pet_mbti,trainer_mbti,mbti_score,activity_match,experience,total_score
ISTJ,ENTJ,0.779688893643363,10,1,95.0
ENTJ,ENTJ,0.6865709880321228,-5,4,80.21171416528996
ISFP,INFJ,0.5930513301604952,10,1,95.0
INTP,ENTP,0.533387908425403,0,9,91.43597779962911
ISFJ,ESTP,0.8651891351510033,0,2,95.0
INTP,ISFP,0.8945954560554777,10,9,95.0
ESFJ,ENTP,0.8614418447202661,5,3,95.0
ENFP,ENTJ,0.5920111910386316,0,2,76.49460318960016
ENFP,ISFJ,0.5513775562749396,-5,9,92.30429857115911
ENTJ,ESTJ,0.7007938101022612,-5,6,79.92013869964993
ESFP,ISTP,0.6974400128410372,5,8,95.0
ESTJ,ENTJ,0.88479487464649,10,7,95.0
ESFP,ESTJ,0.8771734568930817,-5,1,95.0
ISTJ,INFJ,0.731343656906501,0,1,84.94150076182501
ESTP,ENTP,0.5629524791217086,5,7,95.0
ESTP,ESTJ,0.8721267320068076,5,1,95.0
ENFP,ENTJ,0.6852031278829002,-5,2,82.14150715583534
INTP,INFP,0.6904711072509359,5,9,95.0
ISTP,ESFP,0.799545347642272,10,6,95.0
ENFP,ISFP,0.6955271224313742,5,6,95.0
ESFJ,ENTJ,0.6352614017053877,-5,9,83.95233511730727
ESFP,ENTJ,0.7248289543771442,0,1,89.90116933713324
ENTP,ESTP,0.8232357577932152,10,1,95.0
ISFJ,ENTJ,0.7692521571280283,0,4,95.0
INTP,INTJ,0.8809808514713349,5,7,95.0
ESFP,INTP,0.5399233296905789,0,8,86.77657930897784
ENTP,ESFP,0.8072635420242438,5,5,95.0
INFJ,ENTP,0.6989588583013573,10,8,95.0
ESFJ,ISTJ,0.6918716776421757,-5,6,95.0
ENTP,ENFJ,0.6984909593241893,0,4,95.0
ISTJ,ISFP,0.712126355608968,0,8,95.0
INFJ,ESFJ,0.7353199448734209,5,1,92.77136112419012
INTJ,INTJ,0.5860821317214033,0,1,62.82971717992445
ENFJ,ENTP,0.7430238060269692,-5,3,78.58256411470812
ESTJ,ENFJ,0.719344226445232,0,10,95.0
ESFP,ISTJ,0.8643162566439766,0,4,95.0
INFP,ENFJ,0.8701182801006753,-5,7,95.0
ESFP,ISTP,0.8516426660367213,-5,9,95.0
ENFP,ESTP,0.7981540234282614,0,7,95.0
INFJ,ESTP,0.7358378890301756,5,8,95.0
ISFJ,ENTJ,0.6686721897258248,-5,4,77.72999521029554
ESTP,INFJ,0.6362821530203824,10,5,95.0
ISFP,INTJ,0.589841816558914,5,5,95.0
ISFJ,ENFP,0.8548299816232106,5,7,95.0
INTP,ENTJ,0.5799027508706134,10,9,95.0
ESFP,INTP,0.6409204062952158,-5,10,95.0
INFP,ENFP,0.6816792559489219,0,10,95.0
ISFP,ESFJ,0.6062074711539782,5,1,67.75697172788271
ISFP,ENTJ,0.5344580243657311,0,8,95.0
ENFJ,ISFP,0.6761016272073479,0,6,95.0
INFJ,ESTP,0.7935521162501815,0,9,95.0
ENFP,ISFJ,0.7039620361504234,0,8,95.0
ENTJ,ISFJ,0.8758464381877955,0,5,95.0
ESFP,ENTJ,0.8176515831154267,10,5,95.0
ISFJ,ISTP,0.5127183445211891,-5,8,78.74727319170732
ENTP,INTJ,0.6142896985855352,10,7,95.0
ISFJ,INFP,0.6116373671525525,5,6,95.0
ISFP,ISTJ,0.8936151744363865,10,1,95.0
ENFP,INFJ,0.7799278423748933,5,8,95.0
ENFJ,ENTP,0.632097678000121,10,5,95.0
ISFJ,ESFJ,0.6175544755822621,-5,8,91.49272435981035
ISTJ,INTP,0.6887274674857747,5,8,95.0
ENTJ,ESTP,0.5177899846283598,5,6,95.0
ENTJ,INTP,0.6534789946488837,5,2,95.0
INTJ,ISFJ,0.5010650757238377,10,2,90.05670063152807
ENFP,INFJ,0.8806405669712103,5,10,95.0
ENFJ,INFP,0.7497951172904266,-5,6,93.37002298589576
ENFJ,INTP,0.5699551383102632,10,9,95.0
ESFP,INTJ,0.5442699825091578,10,6,95.0
INFJ,ENFJ,0.7375917556708707,5,5,95.0
ENTJ,INFP,0.6143410064571282,-5,8,95.0
ESFJ,ISTP,0.8868014410148741,5,6,95.0
INTP,ESFP,0.6830611967922595,5,1,86.55709023175544
ESFP,ESTJ,0.6270098044238315,0,7,95.0
ENTJ,ENFJ,0.5262535463941629,5,7,83.33109461752322
ESTJ,ESTJ,0.6368601999817227,0,3,83.51072609535791
ENFP,ENFP,0.553623928435614,0,1,64.26665099450467
ISTJ,ISFJ,0.5752126006958937,0,4,73.90974907229145
ISFJ,ESFJ,0.7302970465688252,10,10,95.0
ENTJ,ENFJ,0.7657539435881735,5,9,95.0
INFJ,ENFJ,0.6423976181968338,-5,1,60.74887913913517
ISFP,INFP,0.5496010636967694,5,3,86.44800022926081
INFJ,ENTJ,0.6320839236675222,-5,5,85.63500054601025
INFJ,INTP,0.5455104649234056,10,7,95.0
INFJ,ENTJ,0.5607746665541923,5,8,95.0
ESTP,INFP,0.7422246360744851,10,10,95.0
INFJ,INFP,0.6308056452207504,-5,9,95.0
ISTP,ENTP,0.6074968456872707,10,10,95.0
ENTP,INFP,0.5979584106889029,10,5,95.0
ISFP,ENTP,0.6399584806753099,10,1,91.06578909543789
ENFP,ENFJ,0.5879029729204649,5,3,84.60009628991375
ENFJ,ISFP,0.7675330236674196,-5,8,95.0
ISTP,INTP,0.5540032823210811,0,5,69.05184119033827
ESFP,ESFJ,0.6002865096412513,5,10,95.0
INFJ,ESFJ,0.7017025252134375,0,6,95.0
ESFP,ENFP,0.583169194598046,10,2,92.46007966464497
ESFP,ESFP,0.5250872201966592,10,6,95.0
ISFP,ENFJ,0.6108790701477784,10,5,95.0
INFP,ISTP,0.8803771498385118,0,10,95.0
ESTP,ISTP,0.8332192631047013,0,1,95.0
INTP,INTP,0.662365212747072,-5,8,95.0
ENTJ,ENFP,0.520603205792381,-5,7,69.1371932850321
ISFP,ISFP,0.5675598401037525,0,2,68.78560039185945
INFP,ESTJ,0.6052933484339763,5,10,95.0
INFJ,INFJ,0.5137272912762382,-5,10,93.58076557807537
ENFP,INFP,0.6908870618747354,0,1,72.68014371595235
ENTJ,ENFP,0.6251902150463098,5,4,95.0
ENTP,ESFP,0.5599464093353836,10,6,95.0
ISTJ,ESFP,0.6526909006513076,10,4,95.0
ISTJ,ESFJ,0.7633814223357613,5,10,95.0
ISFJ,ESFP,0.8581616120954572,5,3,95.0
ESTJ,ENTP,0.834129249808651,5,3,95.0
INFP,ISFJ,0.6168161525031386,-5,10,92.049115577217
INTJ,ISFP,0.7607677255891965,10,1,95.0
INFP,ENFJ,0.8171559154289961,-5,4,95.0
ISTP,ISFJ,0.6720229891024618,5,1,88.60709825151433
ISTP,ISFJ,0.7013254805850636,0,10,95.0
INTJ,ISFJ,0.573571961100365,0,3,78.38761042647062
ISFP,INFJ,0.5669198615796697,10,5,95.0
ISTP,INTJ,0.6255386444766804,5,10,95.0
INFP,INFP,0.6426356044287626,0,4,82.57956876938579
ENTP,ESTJ,0.8162582586339282,0,6,95.0
ESTP,ISTP,0.853420140679537,-5,5,95.0
INFP,ENTJ,0.600276249815725,-5,3,73.37684563967309
ISTP,ENFP,0.7068350984791003,10,6,95.0
ISFP,ESTP,0.7172557985409392,5,1,95.0
ESTJ,INFJ,0.8427058034693433,5,4,95.0
ISFP,ENTP,0.6646493491185562,5,7,95.0
ESTJ,ISTP,0.7193370451354466,10,7,95.0
ESTJ,ENFP,0.8343755992126862,-5,4,95.0
ENTJ,INTJ,0.5729092406404448,10,5,95.0
ENFP,ESTP,0.680065644372754,10,3,95.0
ENTP,INFJ,0.847797358323586,5,4,95.0
ENTP,ESFJ,0.8788312068744506,10,9,95.0
INTP,ENFJ,0.595498967646899,10,9,95.0
ENFJ,ENFJ,0.6134139732875703,10,1,84.31270200747481
ISTP,ISFJ,0.7134759662917731,10,6,95.0
ESFP,ENTJ,0.5411869612771507,5,1,73.07188955456827
ENFJ,ENTJ,0.5434804763388725,5,10,95.0
INTJ,ISTJ,0.554203905356084,10,10,95.0
INTJ,ESFP,0.7519550496248539,-5,6,88.26301081679767
ENFJ,INTJ,0.8617893935142455,0,8,95.0
ISTJ,INTP,0.6971025544999859,5,4,95.0
ENTJ,INFJ,0.8360612933132243,0,2,95.0
ENFJ,ISTJ,0.7367197877990824,10,1,95.0
ESTJ,INTJ,0.531615125486005,-5,10,82.5685155641335
ISFJ,ISFP,0.8611595429418921,5,3,95.0
ISFJ,INTJ,0.6926630527340284,-5,1,67.21797096657892
ISFJ,ISFJ,0.7589408628251997,0,5,95.0
ISFP,ENFJ,0.6816248887021334,-5,8,95.0
ESFJ,INFJ,0.7642583393332827,5,2,95.0
ENTJ,INTP,0.7588140912981542,-5,3,79.48013181132723
INTP,ENFP,0.8619608650062626,0,9,95.0
ISFP,ISFJ,0.6818886090827195,0,2,80.2031426088129
INTJ,INTP,0.7392852085143119,10,5,95.0
ISTP,INTJ,0.5166242980087177,-5,7,64.91826101620455
ISFP,ESTJ,0.5830346063223208,5,1,76.97359131482902
ISTJ,ENFJ,0.5320086298607846,-5,9,92.69315666990846
ESTJ,ENTP,0.748077294555796,10,1,95.0
ISTP,ESFP,0.7587045489582296,10,1,95.0
ISFJ,ISTP,0.5665640796701598,10,3,87.26490839050003
ISFJ,ESTJ,0.7545920743195063,5,1,95.0
INFJ,ESTJ,0.8042221460436486,5,4,95.0
INTJ,ISFJ,0.6958995737200518,0,8,95.0
ENTP,ISFJ,0.5003325683773641,0,1,50.628248279513116
INTJ,ESFP,0.6812615443269207,5,6,95.0
ENTP,ESTP,0.80122879774768,10,9,95.0
ESTP,ENTJ,0.7934476897768385,5,10,95.0
INFJ,ENTJ,0.6726641051299889,-5,3,79.26134332985374
ISFJ,ISTJ,0.6713863732012564,5,10,95.0
ESFJ,ISFJ,0.5373862263097052,10,1,77.91800858915676
ISTP,INFP,0.7745619660384928,0,1,80.32621424593842
ISTP,ESTP,0.5391796134246538,10,7,95.0
INFP,ENTP,0.8355524617568852,0,8,95.0
ISFP,INFP,0.732223375173726,5,3,95.0
ISFP,ENFJ,0.5470822150192045,0,8,89.31435186300621
ISFJ,ESFJ,0.8495330305692312,10,8,95.0
ESFP,INTJ,0.7224674314002506,-5,9,95.0
INFJ,ENTJ,0.7442305575154401,10,1,95.0
ESTP,ENTP,0.7230285581090548,10,4,95.0
ENFJ,ESTJ,0.6907763443712553,-5,10,95.0
INTJ,ENTP,0.6258574058597702,-5,6,69.68317970398802
ENFJ,INFP,0.6998660115782314,10,4,95.0
ESFJ,ESTJ,0.612035467487696,5,8,95.0
ESTJ,ESFJ,0.720571048505869,5,9,95.0
ENTJ,ENTJ,0.660694124159712,0,9,95.0
ENFJ,ISFP,0.5243756439396343,5,10,95.0
ESTJ,ISFJ,0.8033436137750751,10,5,95.0
ESFJ,ESTP,0.6111694247800595,5,4,95.0
INFP,INTJ,0.8593965744038651,-5,9,95.0
INTP,ISFJ,0.5909187075308779,0,5,88.3887635236916
ISTJ,ENTP,0.8399669618843957,-5,2,92.60505910098996
ENFP,ESFJ,0.890279517679263,-5,7,95.0
ENTP,ESTP,0.5432705822240242,5,7,95.0
ESTP,ESTJ,0.6990134710513558,10,8,95.0
ESFP,ENTJ,0.7498427916334407,10,2,95.0
INFJ,ESFP,0.7746631859934727,-5,10,95.0
ENFP,INFP,0.7422903078478182,-5,6,95.0
INTJ,INFP,0.7228147662163953,-5,8,95.0
INFJ,ENTP,0.5119983730363321,5,1,74.57837895009135
ISTP,ENFP,0.6392436129396493,0,10,95.0
ENFJ,ISFP,0.7643767467597816,0,5,95.0
ISTJ,ESTJ,0.5311840661656686,10,1,81.13754417425575
ENTP,ISFP,0.7226905409528415,10,9,95.0
ENFP,ESTJ,0.5869870530310315,10,7,95.0
ENTP,ESTP,0.8366307464217037,-5,7,95.0
ENTP,ESFP,0.7172257629952739,0,1,93.34944104334355
ESTJ,ESTP,0.6942407298686375,10,3,95.0
INFJ,ENTP,0.740374731128109,-5,9,95.0
ESFP,INTP,0.5056525099481761,-5,3,58.53237331186754
ESFP,INTP,0.7137493562950351,5,3,90.71331900277272
ENFP,INFJ,0.7587031046627523,5,1,95.0
ISFJ,ENFJ,0.6392164445717317,10,6,95.0
ENTJ,ESTJ,0.7354391115627541,5,9,95.0
ENFJ,ISTP,0.7390296466813037,0,10,95.0
INFP,ENTP,0.6254469134807563,-5,9,78.98149393690987
ESFP,ENTJ,0.7805892367609756,-5,7,95.0
ENFJ,ENFJ,0.8211865696557294,5,5,95.0
ISFP,INTJ,0.5057607881841256,-5,4,58.11157710786329
ISFP,INFP,0.5319160657790362,10,4,95.0
ISFP,ENTJ,0.5562446682748486,10,9,95.0
INFP,ENFP,0.8139120141869809,5,1,95.0
ENFJ,ENTP,0.6575633819755223,0,1,82.708403447481
ESTJ,INTP,0.6108329756287086,-5,5,79.68248559770005
ENFP,ESTJ,0.8533753675467968,5,3,95.0
ESTP,ESFJ,0.6043511917897918,10,9,95.0
ESFP,ISTP,0.8363766534397148,-5,8,95.0
ESFJ,ENTJ,0.6518601615133265,10,8,95.0
ENTP,INFJ,0.5120998423547164,10,7,95.0
ESFJ,INFJ,0.7398666155139851,-5,3,91.81754959658971
ESFP,INTJ,0.5918322882318866,5,5,95.0
ISFJ,ISTP,0.8413104704059926,5,8,95.0
INFP,INTJ,0.5936064854287375,10,3,95.0
ENFJ,INTJ,0.7964589018373909,0,2,95.0
INFP,ESTJ,0.6515112977919107,5,4,95.0
ISFJ,ENTJ,0.7651730037798732,-5,7,95.0
INFP,ESTJ,0.6128630938484189,5,2,86.25252419065023
ENTP,INFJ,0.6979789348367205,-5,10,95.0
ISFP,ESFJ,0.8119220544967818,10,9,95.0
INTJ,INFP,0.8254533230890801,0,4,95.0
INTP,INFJ,0.7836519634978101,10,9,95.0
INTP,ISFJ,0.6117417128976838,5,6,95.0
ESFP,ISFP,0.6433493368319011,-5,5,87.0427319595699
INTJ,INFJ,0.5487822566138383,5,3,95.0
ESTP,INTJ,0.6758162521397107,5,1,86.44007350970742
INFP,ESFP,0.6001697827244836,10,1,77.33827026018893
INFP,ESTP,0.6412652708648361,-5,10,94.61919263550791
ENFJ,ISTJ,0.8071440072181798,5,1,95.0
ESTP,ESFP,0.8405358867002336,0,5,95.0
INFJ,INTP,0.5320627900590825,-5,5,71.12964061610025
INTJ,ESFJ,0.6665510015383397,-5,2,72.83139515095927
INTP,INFJ,0.8164051679628264,10,8,95.0
ISTP,ISTJ,0.6262399207602019,0,9,95.0
ESFP,ISFJ,0.502826938578611,0,3,65.00977620373472
ESTJ,ISTJ,0.7938382821618652,5,5,95.0
ENTJ,ENTJ,0.7475835086654539,0,2,95.0
INFJ,ENTJ,0.6183593334973879,0,9,95.0
ESTJ,ISTP,0.8917655981129886,5,8,95.0
ENTJ,ESFP,0.677411474468723,5,3,92.27670802780871
ESFJ,ENFJ,0.5290000893468811,0,8,92.4972878008874
ESTP,ESTJ,0.5249570593652706,10,3,95.0
ENTP,ESTJ,0.8724363491443519,-5,9,95.0
ISFP,INTJ,0.8720067790308592,-5,5,95.0
ISTP,ISFJ,0.7644679836498809,-5,7,95.0
ISTP,ENFP,0.7115372124391746,-5,5,88.53234016729712
INTJ,INTJ,0.655041779780519,0,2,88.07241382791594
ESTJ,INTP,0.6182396952290792,10,3,95.0
ESFJ,ISTJ,0.5712423562541373,10,3,93.8428832927587
ESFJ,ENTJ,0.5287232928418485,0,2,57.82918041234653
ISFP,INFP,0.6306370575301328,10,8,95.0
INTP,ENTP,0.6642622581366691,10,2,95.0
INFP,ESFP,0.7593133770124927,10,9,95.0
ESFP,ISTP,0.658851062513628,-5,9,95.0
ISFJ,ENTP,0.8285630289453929,5,8,95.0
ISTP,ENFP,0.6233458501890105,-5,3,76.40785617469093
ISFP,INTP,0.8832145148295519,5,9,95.0
INTP,ENFP,0.6179721439381853,-5,3,70.30936196996956
ESFP,ENFJ,0.7661586126704226,-5,10,95.0
ENTP,ENFP,0.5004480004703564,0,7,82.3379984340369
ENTP,ENFJ,0.5088752913556586,5,7,95.0
ENTJ,ENFJ,0.6602358127629682,-5,5,92.51538370083851
ESTJ,ENTJ,0.8957135497695194,0,10,95.0
ISTJ,INFJ,0.7879147560787143,5,5,95.0
ENTJ,INTJ,0.8444515553165142,0,8,95.0
ESFJ,ENFP,0.7183617963829162,5,5,95.0
ESTJ,ESFP,0.6056726842852107,-5,3,65.51942811238027
ESFJ,ESFJ,0.8164380279631281,-5,9,95.0
ESFP,ISFP,0.742033480356064,0,6,95.0
ENFJ,INTP,0.8428302848907478,10,5,95.0
INTP,INFP,0.8735199989402609,0,10,95.0
ISTP,ENTP,0.793582147577125,-5,10,95.0
ENTP,ENFJ,0.5327847145441723,-5,5,74.21004240139844
ESTP,ENFP,0.5102944016911805,5,4,91.86204825064317
INFJ,INTJ,0.5509036789763703,10,7,95.0
ISFP,ESTJ,0.7399169733937953,10,6,95.0
ESFJ,ISTP,0.7019955892704413,0,7,95.0
ESTP,ENTP,0.7637416701574534,-5,9,95.0
ENFP,INTJ,0.513348475722603,-5,3,53.12805507607672
INFJ,INFJ,0.744525562089988,0,3,95.0
ESFJ,ISTJ,0.5621052901145305,0,1,71.63804765986401
INFJ,ENTJ,0.6969907239285822,10,1,95.0
ENTJ,ESFJ,0.8286523166182127,10,8,95.0
ENFP,ISTJ,0.6051104461751062,5,9,95.0
INTJ,ISFP,0.8544421974466019,-5,3,95.0
ESTJ,ENFJ,0.8087929474835114,-5,10,95.0
ENFP,ESFP,0.8607359669369472,10,6,95.0
ESFP,INTJ,0.8180278052791783,10,4,95.0
ISFP,INTP,0.6398791884923767,0,4,88.80083174961227
INFJ,INFP,0.6649260895884298,10,7,95.0
ENTP,ESFJ,0.6438100047716013,10,10,95.0
ENTP,ESTJ,0.7996413038099159,10,9,95.0
ISFP,ESTP,0.5475864190518508,0,6,73.74315772306383
ESFP,ESTP,0.5327769857621819,10,7,95.0
ENTP,ISTP,0.543182797417797,10,2,90.7493490725063
INTJ,INFJ,0.5246639785227281,-5,4,65.2077099603648
ISFJ,INFP,0.5284586599777199,5,2,86.51991209333755
ENFJ,ISFJ,0.5150444411892598,0,9,92.88957005986694
ENFP,INTP,0.6883891628723883,-5,6,88.24200151184444
ENFJ,ISTP,0.7994136419356728,0,6,95.0
INTP,ISFP,0.5504352618728919,-5,5,79.39709964245166
ESTJ,INTP,0.6504385466414818,-5,3,77.67482203485248
INFP,INFP,0.5480194669442111,-5,3,59.327083168717905
INFJ,ENTJ,0.7689142300887136,10,7,95.0
ISTP,INTJ,0.6203609216080146,0,6,91.2401018863416
ESFJ,ENTJ,0.5336009965567465,-5,6,73.11388431212313
INTP,INTP,0.8304916855293463,10,1,95.0
ENTJ,ESTJ,0.8854135899579185,0,10,95.0
ENTP,ISFJ,0.808772307785649,10,7,95.0
ISFP,INFP,0.5384968144011808,10,7,95.0
ESFP,ESTP,0.7368627895286868,10,9,95.0
ISFP,ESTJ,0.8255470805115305,0,4,95.0
ENFJ,ENFP,0.7581025321016823,10,10,95.0
ISTP,INTJ,0.7182777861651505,5,9,95.0
ISTJ,ENFJ,0.7975190847866684,10,4,95.0
INTJ,INFP,0.6731503568611625,5,6,95.0
ISTJ,ISTJ,0.5113587291026932,5,5,92.78910074010813
ENFJ,ISTJ,0.7721135882338511,5,8,95.0
INFP,ISFP,0.6850831570560242,10,8,95.0
ESTJ,ISFJ,0.732597921206834,5,2,93.98190403666887
ISFP,ISTJ,0.8839196312137781,0,8,95.0
ENFJ,ENTJ,0.8408268014414491,10,8,95.0
ENFJ,INFP,0.522582799175796,5,9,95.0
ESTJ,ESFP,0.6435792923182181,5,2,85.9654339471764
ESTP,ISTP,0.8182766667978834,-5,6,95.0
ISFJ,ISFJ,0.6362582150305263,-5,8,90.50368093576792
ESFJ,ISFP,0.5700483361602868,0,7,88.20316391700293
INTJ,ENFJ,0.7753277978407167,5,3,95.0
ESTP,ESFJ,0.8431837773544091,10,1,95.0
ENTP,ESFP,0.5283016112018881,0,1,60.412193476410614
ENTP,ESFJ,0.5646619882291828,-5,10,93.06401828172994
INFJ,ENTP,0.5054987888192302,5,4,80.91255254421296
ESTJ,ESTP,0.5396054060927853,5,5,78.75303105431838
ESTP,ESTJ,0.7568059947693253,0,2,80.02283132772511
ENFP,INFP,0.7590128176254045,5,6,95.0
ISTP,ISTP,0.548322516265879,10,4,95.0
ENTP,ESFJ,0.572134192938394,10,3,91.411775679347
INTJ,ENFJ,0.7796559865770492,5,9,95.0
ESFJ,ESTP,0.6962726848423746,-5,3,77.76167281850034
ISTJ,ESFP,0.7450172645296714,-5,2,77.31689058283511
ENFJ,INTP,0.5770099432707407,-5,3,64.43669818661476
ISFJ,ISTJ,0.8338558529150162,0,7,95.0
ENTP,ESFJ,0.5462265757925928,10,8,95.0
ESTJ,ISTJ,0.7721460958646098,10,1,95.0
ISFJ,ENFP,0.5123946736408875,10,7,95.0
INTJ,ISFJ,0.7248089343623295,5,3,95.0
ISFJ,ESTJ,0.8293050847396537,5,10,95.0
ISTJ,INTP,0.5133691567920371,10,2,90.28141038190812
ESTP,ENTP,0.7344292298642732,-5,2,93.52237819567837
ESTP,ISFJ,0.7235047264616465,10,4,95.0
ISTP,ESTP,0.6956221026398419,0,8,95.0
ESFJ,ISTP,0.8806946450170254,10,2,95.0
ISFJ,ENFP,0.6402774564963074,0,5,86.83533344937243
ENFJ,ISFP,0.5754453381660294,5,8,95.0
ESFP,ESFJ,0.7468197052279851,-5,7,95.0
ENFP,INFP,0.8094460663202407,0,3,95.0
ESTP,INTJ,0.6728117299999826,-5,3,72.50211995740548
ESTP,ENFJ,0.8997011384495897,-5,7,95.0
INFP,ISTP,0.6054416077951997,5,2,89.37830694773602
ENTP,ENTP,0.5747434255963657,10,9,95.0
ENTP,INFJ,0.5295118558847887,10,7,95.0
ISTJ,INTJ,0.7325466176947185,0,2,93.79479917676518
INFP,ISFP,0.5019714360387193,5,10,95.0
ESFP,ESFP,0.5114751189479234,0,10,95.0
ESTJ,ESFP,0.7616073514151251,-5,4,88.00676039046557
INFP,INFP,0.6308788122387554,5,1,94.2692328687432
ISFP,ESFP,0.5863180961026012,10,9,95.0
INTJ,ENFJ,0.5250424178938049,10,4,95.0
INTJ,ESFJ,0.7166181264123076,-5,6,89.13084282394605
ESTP,ISFJ,0.7887163703994289,10,8,95.0
ENTJ,ISTP,0.6670990916928181,10,8,95.0
ISFP,INFJ,0.5430540392130627,-5,3,55.61448724646142
ESFP,ISFP,0.7566939899351919,-5,8,95.0
ENFP,ISTJ,0.6933473071687326,5,7,95.0
ESFJ,ESFP,0.6461918726910464,5,6,95.0
ENFP,INTJ,0.7363504023240626,10,7,95.0
ISTP,INFP,0.6328388299503841,10,1,95.0
ENFJ,ENTP,0.5084348640750234,0,1,53.53990228046495
ENTJ,ISFJ,0.6332152813819056,5,6,95.0
ESTP,ENTJ,0.8335435152261808,10,7,95.0
ESFJ,ISTJ,0.6669828287193371,0,10,95.0
INFJ,ISTJ,0.8007084910151238,5,1,95.0
ISTJ,ESFJ,0.8522339249508569,5,5,95.0
ESTJ,ISFJ,0.553056962618577,-5,9,95.0
ISTP,ENTP,0.6648018681455521,0,4,91.74364057633552
ISTP,ISTP,0.505947434148973,5,4,74.9810565186693
ISFJ,ESTP,0.7368469501872648,5,6,95.0
INFP,ENFP,0.7456074626833187,0,8,95.0
ESTP,ISFJ,0.5997823376348607,10,4,95.0
ESFJ,ESFP,0.8435177718780101,0,4,95.0
ISFP,ENFJ,0.7665164393616313,10,7,95.0
INTP,ENFP,0.7181876110181887,-5,6,95.0
ISTJ,ENTP,0.5624385031397734,10,8,95.0
ISFJ,ENFP,0.7096198135424817,0,6,93.06950435969368
ENFP,ISTJ,0.6005870044155928,10,8,95.0
ISFJ,ISFP,0.8854277242543123,10,8,95.0
ENTJ,ISFJ,0.6983007194638229,0,3,89.77883210535127
ISTP,ISFP,0.8958165869819437,5,2,95.0
ISFP,ESFJ,0.8405364275961682,5,8,95.0
INFJ,ISTJ,0.738155254557909,5,2,94.90660832451945
ESFJ,ENFJ,0.6584070273379314,-5,4,82.26641297147565
ISTJ,ENTP,0.7777057887944006,5,9,95.0
ENFJ,ESFJ,0.6777771263083651,10,10,95.0
ISTJ,INFP,0.6076077153549038,10,10,95.0
ENFP,ISTP,0.7007867835763422,10,10,95.0
ENFJ,INFJ,0.7233117216322216,-5,1,74.10344403748933
ISTP,ENFJ,0.7937707093941051,10,4,95.0
INFJ,INTJ,0.7971504519483855,0,6,95.0
ISFJ,ESTJ,0.5310467054477149,0,4,80.33013071834478
ENTP,ISFJ,0.7028657737525537,-5,7,91.20834675893349
ISFP,INTJ,0.8229288302716087,5,5,95.0
ISTP,INFJ,0.8064952139020346,10,5,95.0
INTP,ESFP,0.6403560743122128,0,5,83.01292821224054
INFP,ESFP,0.5715964147772852,0,8,89.28122617876379
ISFJ,INTP,0.5285293375247261,5,8,91.77312582258457
ENTJ,INTJ,0.8349574619794929,10,6,95.0
ISTJ,INFJ,0.6500617485801301,5,7,95.0
ESFP,ISFP,0.7043998915639083,-5,6,95.0
ENFJ,INFJ,0.8514455777963492,10,2,95.0
INTP,ISFJ,0.8606293404119354,0,3,95.0
ESFP,ESFJ,0.7388568954280734,5,7,95.0
ESFJ,ISFP,0.7695403695349823,10,1,95.0
ESTP,ESTP,0.6461992774974243,5,9,95.0
ISFP,ESTJ,0.6365961817028829,-5,10,95.0
INTJ,ENTP,0.71079607543146,0,10,95.0
INTJ,ISTJ,0.5941232798517163,0,10,95.0
ENFJ,INTJ,0.8286644567939346,0,8,95.0
ENFP,ENTP,0.5588824680304274,0,5,79.08550653006333
INFJ,ENFP,0.5095796896180612,5,8,95.0
INTJ,ENFJ,0.6324875703405077,5,9,95.0
ESTJ,ESFP,0.5894565732081554,-5,7,79.78606721519687
ESFP,ISTP,0.8965106994733378,0,3,95.0
ISTJ,ISFJ,0.8648932262976017,-5,6,95.0
ESFP,INFJ,0.5371862599913274,10,10,95.0
ISFJ,ENTP,0.5966590009775553,-5,6,80.86056781616081
INFJ,ENFP,0.7364412742569426,5,7,95.0
ISFP,ENFJ,0.8071304151117766,10,10,95.0
ESTJ,ENTP,0.6424776606476014,-5,5,84.21923499302495
ESFJ,ENFP,0.6956056347842253,5,6,95.0
ESFP,ENFP,0.6983616239283791,5,5,95.0
INFP,ENFP,0.7011945500021302,10,4,95.0
INFP,INFJ,0.5397243546658932,-5,5,65.49970462209619
ENTP,ESFJ,0.7445163419168476,10,6,95.0
ENFP,ESFJ,0.690317922933303,10,2,95.0
ENTP,ENTP,0.7944550482661674,5,6,95.0
ENFJ,ESTJ,0.8242985566049918,10,5,95.0
ISTJ,ESTP,0.6000532243954143,5,7,95.0
ESFP,ENTJ,0.5826857578818576,0,7,87.43669405622163
ENTP,ESTJ,0.6074152931324974,5,1,79.51090717751718
INFP,ISTJ,0.8361822023755785,5,8,95.0
INTJ,INTJ,0.6433377383443593,5,6,95.0
ISTJ,ENTJ,0.7530051523480776,5,7,95.0
ESFJ,INTP,0.6721446718056729,5,8,95.0
ESFJ,ISFP,0.629600716709706,10,2,94.26759973031874
ENTP,ESTJ,0.6923770167220568,5,8,95.0
INFP,INTJ,0.534957565421028,0,3,73.21102791604294
ISTP,ISFJ,0.8653741752404958,0,7,95.0
ESTJ,ISFP,0.8995260778849692,5,8,95.0
ISFJ,ISTP,0.6861054041779269,5,9,95.0
ISFP,ENTJ,0.5852346980103779,0,2,71.828534070943
ISTP,ESTP,0.8092765923959491,5,4,95.0
ISTJ,ISTP,0.8873756421065545,0,3,95.0
ENTJ,INTJ,0.89605310083098,-5,8,95.0
ENTJ,ESFJ,0.6828095739636422,5,8,95.0
